category,site,site_type,title,price,shipping,pickup,currency,condition,url,image_url
gundam,eBay,marketplace,Built & Painted HG 1/144 Alyzeus & Messer Type-M01 Gundam Hathaway Pro-Painted,400.0,0.0,False,USD,Used,https://www.ebay.com/itm/800256232038?_skw=gundam&hash=itemba52fd0a66:g:BkEAAeSwSHJqQQqT&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbszZajqL8JDslZZ9fbPhZnVpxJpkj0e2P7jZIL1i9q7zIK221B%2BDoUjudmHWfieyQ0OlsUIxt5huGJnk2TtyL2jCcIjI7biHMhKjDUcTY07rtfdvrDz%2BuVMcF%2FBVXAFKNQBh0janQ3oydKCYRR1hSuXWHCQmwPmj%2BeKig6KYpp7ILEhnGzE5LQPpLxaf7GGKmRn0eVlmEJ89y1JqnSsB3mIDtN8J31Hw3oE%2B%2BZ1mSO1SB9Cc2PMYDQOAKCgW8zrqHKDN%2FZbXyXhR%2FBbTwSqtHl,https://i.ebayimg.com/images/g/BkEAAeSwSHJqQQqT/s-l225.jpg
gundam,eBay,marketplace,HG 1/144 RX-178 MK-II Real Color Model Kit Action Figure Toy ,21.99,0.0,False,USD,New,https://www.ebay.com/itm/358676410340?_skw=gundam&hash=item5382c7afe4:g:1AEAAeSwQhRqLeMc&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZLhIEMUbaeYpT0NkL6FE98Ay8isbkcvSJP3fOXNQO8Vo4%2BVHzWfnKNfnGrfpfot2qYB2YeeCher%2FNq0QdfToufiWnmgwcbCaVsNYWMc2dJG9qij7Gf5Jf4IeKvunazltSbC%2FcDnfwRRlFnWmcDu7ORTJYibTQR7ORpx7k%2FFoxCjXPOL5A%2BihF1tWifcEMt1eWH9AY%2BqwwH2t2kQEnsLRnZm5ej2UIMfPZx%2FTLIfH1PxP4wkjfli0v1r9xyuzmp7sdzGsAsNH2NAulJUzuaFanX,https://i.ebayimg.com/images/g/1AEAAeSwQhRqLeMc/s-l225.jpg
gundam,eBay,marketplace,RG 1/144 Gundam Astray Gold Frame Amatsu Mina Special Coating Model Kit SEED,114.56,17.37,False,USD,Used,https://www.ebay.com/itm/287518933020?_skw=gundam&hash=item42f176c01c:g:MJYAAeSwVf1qh9f0&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYmSl%2BFPD70x8snwNI2780Gr1fW3dkLM52vINwJwI3OepZtPzRBehdsxuR9bK0C%2BPHadSNI9DoO%2BDJs%2FJaP7viOupPLs6ldOb4K8LD31XJh7A36JL7l%2Fa%2FwnPdF9IQEA%2Fyh2pE447ApgLtSKdwIH8fHkyujXnm96lCCfj0HJmp7qP6zgSI7VPji719YgGiYKre80obq0kzK91DgyhM1P47A8iNj2AjQgFJYT%2BCzcf1hoNWHddiE0B6QUfbLdFNhwmqKfDgslfvcM2NiBurd8399,https://i.ebayimg.com/images/g/MJYAAeSwVf1qh9f0/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby Gundam U.C. Hard Graph EFSF FF-X7 Core Fighter 1/35 Model Kit,69.95,0.0,False,USD,New,https://www.ebay.com/itm/137546188414?_skw=gundam&hash=item200664467e:g:6BYAAeSwN0tqh46P&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYBCXhzrMK%2Fk8YFzre1B%2BbeElF6WA6qPESv3DPTbrlrOVwFze8yyNZIpASN8MTrPN0%2B78I3u%2FlImYLIt02%2FIuet7x%2Fkg7YjfxgYiF2KTvqYQDB3bo3UwuAAg46d6e%2FaqoQxF8f28nP1HkHCM%2B%2BQNS752N%2FUbmAwqXOjoleWW1lUMIAd3VtvMqT8nLmMBUmpj9NIpbu2UFkZ6Ka29%2FfXGb19gk1NEKJGjNCkabs4DK2TiC8CMcF1BLPJ0wW2RrXWEGZmaLT7pPRgAleFofiO1spV,https://i.ebayimg.com/images/g/6BYAAeSwN0tqh46P/s-l225.jpg
gundam,eBay,marketplace,Bandai Namco Mobile Suit Wing Gundam Zero EW XXXG-00W0 Ver. KA MG Model Kit,74.99,0.0,False,USD,New,https://www.ebay.com/itm/327102946060?_skw=gundam&hash=item4c28dadb0c:g:VAYAAeSwCy1p3oDu&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaS2kKobObW7ZTvWCHwx8GYT5OziNV2X9Ul3OE5bqofCJP5pXfeUexCednBn%2Bn2RHC2JuhERa4jSeZx0NLzRUVCbLU2W49PfL91b0TTit1VDSQxWm3dGJk7d48kO7XZa%2FnQ5vjj2HPkIWpukIS0WiwTfzLIwi4JbdXyKdzxbJ8QI3daUYfAtvo0NLAFfjlwqhaLzu4IEi2DdR2GBGX0XU37Lc8tEOavlnLmVEN8hEPFfgMO6PuRh6uG8jhjFLUmancYiHGBekpn9NQDJnMqjZjR,https://i.ebayimg.com/images/g/VAYAAeSwCy1p3oDu/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby GMS-Ω Gundam GQuuuuuuX HG 1/144 Scale Model Kit USA Seller,21.95,0.0,False,USD,New,https://www.ebay.com/itm/137569614795?_skw=gundam&hash=item2007c9bbcb:g:X5oAAeSwNXNqiKyR&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZUpXg4pwzfZVJak1FIpyV4%2FGcW0nxxmSn4UrSRjb40RDrO%2BczuTBivHgGSoqYRTIH3BMJwMgZDX%2BfSAwA8DVZacSe%2BJ2gSR%2B86Kf17waxPt8rCBxXo92DRi7tW%2BJfHNnVHLooOnSATCnc%2BaPQc1r5MQIlw0kkDd8aHFO7WzmCTI3eKe2EzEgpQdV6%2Fp9tPzW%2BJaDysqX%2BJwcj6qG5cCsDApb2o3kSmF%2BvVDpAN6d5%2BRSw%2FbhwOsMbt2xGy0fh59v396rKuEzHh3DW4ZbOaE3FV,https://i.ebayimg.com/images/g/X5oAAeSwNXNqiKyR/s-l225.jpg
gundam,eBay,marketplace,Bandai Osaka Expo2025 RX-78F00/E Gundam EX-001 Glass Feather 1/144 Model Kit USA,42.03,0.0,False,USD,New,https://www.ebay.com/itm/147494555916?_skw=gundam&hash=item22575c510c:g:Z8wAAeSw04tqiMuy,https://i.ebayimg.com/images/g/Z8wAAeSw04tqiMuy/s-l225.jpg
gundam,eBay,marketplace,BAN2156349 Bandai MG Gundam AGE-2 Normal 'Gundam AGE',35.99,0.0,False,USD,New,https://www.ebay.com/itm/117307586146?_skw=gundam&hash=item1b5013b662:g:M0MAAeSw-1dqWmU0,https://i.ebayimg.com/images/g/M0MAAeSw-1dqWmU0/s-l225.jpg
gundam,eBay,marketplace,"#15 Gundam Exia ""Gundam 00"", Bandai  Hobby RG 1/144 Model Kit",31.0,0.0,False,USD,New,https://www.ebay.com/itm/127882168567?_skw=gundam&hash=item1dc65f08f7:g:w8QAAeSwwatqEqgn,https://i.ebayimg.com/images/g/w8QAAeSwwatqEqgn/s-l225.jpg
gundam,eBay,marketplace,"RX-78-2 Gundam Ver. 2.0 ""Mobile Suit Gundam"", Bandai Hobby RG 1/144 Model Kit",41.0,0.0,False,USD,New,https://www.ebay.com/itm/127876713191?_skw=gundam&hash=item1dc60bcae7:g:4~4AAeSwBP5p0D~u,https://i.ebayimg.com/images/g/4~4AAeSwBP5p0D~u/s-l225.jpg
gundam,eBay,marketplace,BAN2535355 Bandai SD-EX Standard Hello Kitty & RX-78-2 Gundam 'Gundam',25.2,,False,USD,New,https://www.ebay.com/itm/198514999088?_skw=gundam&hash=item2e386a7f30:g:tfUAAeSwzDRqaOmK,https://i.ebayimg.com/images/g/tfUAAeSwzDRqaOmK/s-l225.jpg
gundam,eBay,marketplace,Gundam x Miku RX-78-2 Gundam Ver.2.0 & MS-06S Zaku Ⅱ Hatsune Miku Ver. Model Kit,160.0,,False,USD,New,https://www.ebay.com/itm/267763866915?_skw=gundam&hash=item3e57f85d23:g:hpcAAeSwcJ1qiJCy,https://i.ebayimg.com/images/g/hpcAAeSwcJ1qiJCy/s-l225.jpg
gundam,eBay,marketplace,"#26 Gundam Calibarn The Witch from Mercury, Bandai Hobby HG 1/144",24.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189079?_skw=gundam&hash=item2be6c3db57:g:ag4AAeSwtcVqO~G8,https://i.ebayimg.com/images/g/ag4AAeSwtcVqO~G8/s-l225.jpg
gundam,eBay,marketplace,MG 1/100 Wing Gundam Proto Zero EW ver. Endless Waltz Model Kit Bandai Hobby,59.0,0.0,False,USD,New,https://www.ebay.com/itm/188075009221?_skw=gundam&hash=item2bca24e4c5:g:XD4AAeSwAdhqO~Ge,https://i.ebayimg.com/images/g/XD4AAeSwAdhqO~Ge/s-l225.jpg
gundam,eBay,marketplace,"#1 Gundam Exia Gundam 00, Bandai Hobby HG 00",18.0,0.0,False,USD,New,https://www.ebay.com/itm/187571438526?_skw=gundam&hash=item2bac2103be:g:KQcAAeSwBO5qO~Hh,https://i.ebayimg.com/images/g/KQcAAeSwBO5qO~Hh/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby Aile Strike Gundam Real Grade RG 1/144 Scale Model Kit USA Seller,35.95,0.0,False,USD,New,https://www.ebay.com/itm/137568080784?_skw=gundam&hash=item2007b25390:g:QV0AAeSweY5qh4Qi&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYKNZvLy4CwLfHlxEk3l2w0RWB5bFTptHDTP7quwbp%2BZVZXNvIoVaq8owES2OwWJsH0l97LR%2B2bSxBnOOQTEQYJYB0PXTSHfvKnPFqI7QS%2FcSp6cjLJcwpuNEUg7jBuaEOH%2Fp7F%2FAF7OUokc614dhLuaWgg2xsUzt6o218MKSP6Kd7CkH8IJu%2BVZ9nWNGcZbQcagVJhzOm9QSdtUJgrmwLNLHCDUF%2Bsntvliwqn8uYG30TyODFp2eJMWkiHzzJZCGAksJ0DGMkwnayQHhtNEku8,https://i.ebayimg.com/images/g/QV0AAeSweY5qh4Qi/s-l225.jpg
gundam,eBay,marketplace,Mobile Suit Ensemble 28 Bandai Gundam Capsule Assembly Model Kits Collectible,10.99,10.99,False,USD,New,https://www.ebay.com/itm/398294610943?_skw=gundam&hash=item5cbc3573ff:g:husAAeSwOfRqgngj&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGYjL%2BAjO0wI7pNQqVV98XmK7ykGMFCRPPaIM%2BXadR91AVCNK9n3iFgQ0siHM4p751uSdpCklidQHO%2FCjVjIJ8oclrxJZrCDvb0toQ3fBg1Nn%2BXnV2VxoUnUDuQ65NeJ9puA0KlcS3uVpRP9faXb0%2BOGlPtfT%2BOkQehH5h9e9ZIbrq7oyDRVkLa6HdMdMtcxkuDGYWtO%2FC9T2JYWgo8pRBSKMec0xGipVN4BDP9JcG4F3IKyDxe8w6dE%2FinNX4ISz%2BUbT1W93xPAztX682ACUm%2F8,https://i.ebayimg.com/images/g/husAAeSwOfRqgngj/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby Gundam SEED Freedom Mighty Strike Freedom Gundam HG 1/144 Model Kit,33.95,0.0,False,USD,New,https://www.ebay.com/itm/136934597829?_skw=gundam&hash=item1fe1f024c5:g:xjgAAeSwEU1qh3c9&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGap6ZmxuD1eU49xUoN%2B7SHXfzaAGsGoqXX2cuTC%2BupFr8VZ%2FMTVeDMd1f8Mcp4UzXGVOGYBNJ9g%2FgAMUE162PyseriD4i7FqQfeSLyv6qusxiTOpV4idF7HvVTHv753g0uv2Jy8RKYHDwya%2F6Vn3WHGAWJTUQxFQrDt4eHT1lP5VY6majsAoGRz9aHHeBScsDTeVG7UWU2gGk%2BglTnC%2F0IiHA1dswcpx2apRe5ixB7I%2Btq4ee68D8mDzFCsB1oILXNSkJ9cuRkI0wKH%2FhEqhx3d,https://i.ebayimg.com/images/g/xjgAAeSwEU1qh3c9/s-l225.jpg
gundam,eBay,marketplace,"#193 Gundam Mk-II (AEUG) Z Gundam, Bandai Hobby HGUC",21.0,0.0,False,USD,New,https://www.ebay.com/itm/177706640892?_skw=gundam&hash=item29602425fc:g:GLEAAeSwg5NqO~Fg,https://i.ebayimg.com/images/g/GLEAAeSwg5NqO~Fg/s-l225.jpg
gundam,eBay,marketplace,Bandai Spirits RX-78-2 Gundam 1/144 Scale Entry Grade Figure Model Kit USA,14.49,0.0,False,USD,New,https://www.ebay.com/itm/147337299266?_skw=gundam&hash=item224dfcc542:g:YmkAAeSwGatqh9yt,https://i.ebayimg.com/images/g/YmkAAeSwGatqh9yt/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby Gundam 00 Gundam Exia HG 1/144 Model Kit USA Seller,23.95,0.0,False,USD,New,https://www.ebay.com/itm/147473244114?_skw=gundam&hash=item2256171fd2:g:75MAAeSw1nRqh-zh,https://i.ebayimg.com/images/g/75MAAeSw1nRqh-zh/s-l225.jpg
gundam,eBay,marketplace,"#06 Hyakuren Gundam IBO, Bandai Hobby HG IBO 1/144",15.0,0.0,False,USD,New,https://www.ebay.com/itm/187876405734?_skw=gundam&hash=item2bbe4e71e6:g:QcAAAeSwqV1qO~Fb,https://i.ebayimg.com/images/g/QcAAAeSwqV1qO~Fb/s-l225.jpg
gundam,eBay,marketplace,HG 1/144 Gundam Build fighters Rick-do Gyanko Premium Bandai Online Limited,55.0,0.0,False,USD,New,https://www.ebay.com/itm/227474305796?_skw=gundam&hash=item34f6867304:g:1h8AAeSwUURqKuLe,https://i.ebayimg.com/images/g/1h8AAeSwUURqKuLe/s-l225.jpg
gundam,eBay,marketplace,Bandai MGEX 1/100 Strike Freedom Gundam ZGMF-X20A Model Kit Incomplete,119.95,,False,USD,Used,https://www.ebay.com/itm/407161600771?_skw=gundam&hash=item5eccb8fb03:g:tAcAAeSwKVxqiK75,https://i.ebayimg.com/images/g/tAcAAeSwKVxqiK75/s-l225.jpg
gundam,eBay,marketplace,"Lunamaria Hawke ""Mobile Suit Gundam SEED FREEDOM"", Bandai Figure-Rise Standard",40.0,0.0,False,USD,New,https://www.ebay.com/itm/176395835539?_skw=gundam&hash=item291202d893:g:dfYAAeSwt5tqO~Gn,https://i.ebayimg.com/images/g/dfYAAeSwt5tqO~Gn/s-l225.jpg
gundam,eBay,marketplace,Bandai Action Base #5 Clear (For 1/144 & 1/100 Gundam) Model Kit Bandai Hobby,9.0,0.0,False,USD,New,https://www.ebay.com/itm/185845582834?_skw=gundam&hash=item2b45428bf2:g:qnsAAeSw10tqO~Eq,https://i.ebayimg.com/images/g/qnsAAeSw10tqO~Eq/s-l225.jpg
gundam,eBay,marketplace,"#03 Schwalbe Graze McGillis Custom Gundam IBO, Bandai Hobby HG IBO 1/144",15.0,0.0,False,USD,New,https://www.ebay.com/itm/187876405705?_skw=gundam&hash=item2bbe4e71c9:g:C60AAeSwWW5qO~IZ,https://i.ebayimg.com/images/g/C60AAeSwWW5qO~IZ/s-l225.jpg
gundam,eBay,marketplace,"#89 MS-18E Kampfer Gundam 0080, Bandai Hobby HGUC",26.0,0.0,False,USD,New,https://www.ebay.com/itm/177706640897?_skw=gundam&hash=item2960242601:g:UxgAAeSwQERqO~Is,https://i.ebayimg.com/images/g/UxgAAeSwQERqO~Is/s-l225.jpg
gundam,eBay,marketplace,#36 Hi-Nu Gundam Char's Counterattack Beltorchika Children Bandai Hobby RG 1/14,61.0,0.0,False,USD,New,https://www.ebay.com/itm/178251688976?_skw=gundam&hash=item2980a0ec10:g:c9QAAeSwzm9qO~Fm,https://i.ebayimg.com/images/g/c9QAAeSwzm9qO~Fm/s-l225.jpg
gundam,eBay,marketplace,RG 1/144 RX-78-2 Gundam Ver.2.0 [Hatsune Miku Ver.] Model Kit Premium Bandai,89.5,0.0,False,USD,New,https://www.ebay.com/itm/227364922128?_skw=gundam&hash=item34f0016310:g:khAAAeSw8xJqGwpW,https://i.ebayimg.com/images/g/khAAAeSw8xJqGwpW/s-l225.jpg
gundam,eBay,marketplace,HG 1/144 Gundam Lfrith Jiu XGF-01 The Witch From Mercury Model Kit Figure Toy,24.99,0.0,False,USD,New,https://www.ebay.com/itm/298469443094?_skw=gundam&hash=item457e2a4616:g:XnQAAeSwCOdqROJc&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGb0YMMjq1rt0DoIUk3kV7kqEuBiiuOAfQ%2BGygpW8eVsglClVF341wo616YviRCJriMq3nOlGcwz2nGjSvH8f2iSFTGjDc1zo16TJ9Ccgu%2FWcbPzy6SSCvXLsuiAyOwF7tleXwuxsSjCbByQWF9ox6J22PVYRF1%2BowuSFdb16Dfkrbr3Q%2FYIQZq9OTN%2Fzaqpk8q8fiXosDVTd0rxa%2BLOW6VKuzurQt5qCXuGJyyBtgmh3utfUG8ys6ylsRdvU4wsiri3BgygBIsBAQFAtJxcnL0r,https://i.ebayimg.com/images/g/XnQAAeSwCOdqROJc/s-l225.jpg
gundam,eBay,marketplace,Mobile Suit Gundam: The Origin HG 1/144 MS-06C-6/R6 Zaku II Type C-6/R6 Assembly,18.89,0.0,False,USD,New,https://www.ebay.com/itm/358580576658?_skw=gundam&hash=item537d116192:g:ujoAAeSwzRxqDsK2&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbkt4RgIWYSFeanw5pLTIbZur66cJLJ%2F4QjtI9x0RvelL8rkYr0XNKafBX4nfsU40vNqJodjb4EEW6kfZ4I195MMsXe6VktpdbvloSmpuyolRw1wM6eiY6dDfIncvC5h7%2F2Vzjn94d0%2FqMajlNPCnXTRgMqD663anBviK4XFcgnRRh6IQzed8xYo0gsM2Ld5JemLPNWVr%2FZR%2BVXpx%2FtJelVvV%2BJ2hGBujd0lvsyme%2F3CHE3Z4%2FClt7bgwu8telxNjK5f5I6OMg8%2Bh6sFOak3zCK,https://i.ebayimg.com/images/g/ujoAAeSwzRxqDsK2/s-l225.jpg
gundam,eBay,marketplace,Bandai Gundam XXXG-01W Wing Gundam EW Ver. MG 1/100 Scale Model Kit USA Seller,40.99,0.0,False,USD,New,https://www.ebay.com/itm/147417176037?_skw=gundam&hash=item2252bf97e5:g:MVcAAeSw7RNqhnnQ&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbFoIXFcBF%2BlBaCmFutfun9ZIMxUs7U4RH5OyCNSzD3Ms2KQ1HcsBfKQuJIwbweV5rIbrI5lWZ%2FGoR16VhQXOHTyNW61laRtCnc7Xq%2Bv6JIenblmSB%2FmF7TLvBnfQfE0HkoL%2FBzV4j70eFGeJ2AjACoT%2FCHUIpDWPXpeECR3uH9bR8m%2FiIBKEFgSSynvuSMTEqNiNDQkF1Q7INfGygy1c4VOFXyCilFjgVsqaokKEuI6sY2VUR2PKr7jOJn%2FebF8jQjVhACWUAfqWYN5uatLiBk,https://i.ebayimg.com/images/g/MVcAAeSw7RNqhnnQ/s-l225.jpg
gundam,eBay,marketplace,Bandai Mobile Suit Ensemble 23 Gundam Capsule Toy Assembly Model Kits Gift HOT,14.99,6.99,False,USD,New,https://www.ebay.com/itm/407129681839?_skw=gundam&hash=item5ecad1efaf:g:7jAAAeSwXRhqdzgC&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGbFDBEf1WYbdaON2PawBpzuAtO7lpHOSeQ6HX5x%2BlcFMnfpCY%2F4jTgTSFETe1s3ymIhaxo9QJd%2BkCMkSjkIOGd3lW3DtnNyCoCwxQIXC1iWk4EFm3AOJEBhAW97pDQt6WABx9a1%2FLbTxyJW4bcSyyscH%2FUo37a1K%2BsLC9JeBuqYDuT3m%2FfpZC53c05pRtsMZLYp3NINzQM5%2Fi26b9JVkQT7pjg6Nn54oYyEcLTXvJ1JDk1o6bcJHEUWxHnGPoiXbNm2sPypIKH5RPFHx%2Blvq6oY,https://i.ebayimg.com/images/g/7jAAAeSwXRhqdzgC/s-l225.jpg
gundam,eBay,marketplace,"MS-14S CHARS GELGOOG Ver 2.0, Bandai Hobby MG",61.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189279?_skw=gundam&hash=item2be6c3dc1f:g:~ygAAeSwj-dqO~Fr,https://i.ebayimg.com/images/g/~ygAAeSwj-dqO~Fr/s-l225.jpg
gundam,eBay,marketplace,PREMIUM BANDAI HGUC 1/144 ZAKU DESERT TYPE PINK PANTHER FORCES US Seller New,45.0,,True,USD,New,https://www.ebay.com/itm/278091260652?_skw=gundam&hash=item40bf87e2ec:g:E0kAAeSw0DRqL~0f,https://i.ebayimg.com/images/g/E0kAAeSw0DRqL~0f/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby XXXG-01W Wing Gundam Ver. Ka MG 1/100 Model Kit USA Seller,42.95,0.0,False,USD,New,https://www.ebay.com/itm/147496684516?_skw=gundam&hash=item22577ccbe4:g:~PgAAeSwbS9qhuMl,https://i.ebayimg.com/images/g/~PgAAeSwbS9qhuMl/s-l225.jpg
gundam,eBay,marketplace,"#59 Dom/Rick-Dom Mobile Suit Gundam, Bandai Hobby HGUC 1/144",24.0,0.0,False,USD,New,https://www.ebay.com/itm/187571438531?_skw=gundam&hash=item2bac2103c3:g:lIsAAeSwMPVqO~Gv,https://i.ebayimg.com/images/g/lIsAAeSwMPVqO~Gv/s-l225.jpg
gundam,eBay,marketplace,Mobile Suit Gundam G-Frame FA The 08th MS Team (Individual Selection),36.0,,False,USD,New,https://www.ebay.com/itm/307128733934?_skw=gundam&hash=item47824c90ee:g:4LQAAeSwCQJqgQS4,https://i.ebayimg.com/images/g/4LQAAeSwCQJqgQS4/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby HGAC XXXG-01D2 Gundam Deathscythe Hell HG 1/144 Scale Model Kit,25.95,0.0,False,USD,New,https://www.ebay.com/itm/137549270934?_skw=gundam&hash=item2006934f96:g:uicAAeSwF5Bqh0kQ,https://i.ebayimg.com/images/g/uicAAeSwF5Bqh0kQ/s-l225.jpg
gundam,eBay,marketplace,Bandai HGUC Gundam Rozen Zulu Ep. 7 Ver. HG 1/144 Scale Model Kit,37.95,0.0,False,USD,New,https://www.ebay.com/itm/147350674966?_skw=gundam&hash=item224ec8de16:g:SaIAAeSwj8NqhdQC&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGa3--M9XNigtpEiGWQ1EDJ%2FgVyy1P%2BPp%2B4mU4N6h8h5YTsQKyKr4OkiWW8cKcFijdkBf4YF8k%2FHFA04CDrnNwHgvBTkxPzbsZcZiHv9g69RFl6xIIgaPbkJMHfGey8EkPedg6vE6lY6zfaSVjSKVOyhfFHBnoHqjaqnaZMgzW8zpQAsH4aip%2FsF8ZR2dA8nq%2FTKCHKeeLlPMemjaS1%2BecLCNgmfZWOrbjL1%2FYvD9%2FcK9G0CVt%2BmtmOSevX%2BnJS13OnbfsozjF%2FcPJGHadZYiPB4,https://i.ebayimg.com/images/g/SaIAAeSwj8NqhdQC/s-l225.jpg
gundam,eBay,marketplace,"HGUC 1/144 Red Hygogg Long Arm Model Kit – Mecha Assembly Collectible Figure,",19.8,0.0,False,USD,New,https://www.ebay.com/itm/318580907934?_skw=gundam&hash=item4a2ce6df9e:g:yBoAAeSwfVNqVihl&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGaQPNxcRAvIlsRTwIYTVA7kqQLOHppdG7kDc75U9ZJXMNFpKQZ%2FJoP2u2ISswO%2FH9PluHJgNluVz6QBFR9%2B432EKm6OgCugMsoMZRnmI5h8IQSIOrXc4%2FAOa0A6QMChaHr28BR21SyHYWEpXgGwUz2HON2i%2FlyG5jmQ47AjiP%2BKDJ4CuFoM51dXSjgb0xXhoiPDgOTUjeecgRLe0AvFmM5ZFp5ipk3yIe38XuOXABeBxJCZlJHqBHQjNSaGQQrjBgk2d1OTeFGMQZJ%2BsvA2%2FrCp,https://i.ebayimg.com/images/g/yBoAAeSwfVNqVihl/s-l225.jpg
gundam,eBay,marketplace,"#24 Julieta's Mobile Reginlaze Gundam IBO, Bandai Hobby HG 1/144",18.0,0.0,False,USD,New,https://www.ebay.com/itm/177224938910?_skw=gundam&hash=item29436df59e:g:XBYAAeSwPQNqO~Ez,https://i.ebayimg.com/images/g/XBYAAeSwPQNqO~Ez/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby Gundam HGUC Guncannon Revive HG 1/144 Model Kit USA Seller,28.95,0.0,False,USD,New,https://www.ebay.com/itm/147347269352?_skw=gundam&hash=item224e94e6e8:g:dvMAAeSwSHBqiFEu,https://i.ebayimg.com/images/g/dvMAAeSwSHBqiFEu/s-l225.jpg
gundam,eBay,marketplace,"#33 Gundam Barbatos Lupus Rex Gundam IBO, Bandai Hobby HG IBO 1/144",20.0,0.0,False,USD,New,https://www.ebay.com/itm/177706640889?_skw=gundam&hash=item29602425f9:g:P3MAAeSwSX9qO~Fu,https://i.ebayimg.com/images/g/P3MAAeSwSX9qO~Fu/s-l225.jpg
gundam,eBay,marketplace,"#118 Gundam X Divider Gundam X, Bandai Hobby HGAW",25.0,0.0,False,USD,New,https://www.ebay.com/itm/188555189112?_skw=gundam&hash=item2be6c3db78:g:lu0AAeSwpfdqO~IE,https://i.ebayimg.com/images/g/lu0AAeSwpfdqO~IE/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby The Witch From Mercury Gundam LFRITH HG 1/144 Scale Kit USA Seller,25.95,0.0,False,USD,New,https://www.ebay.com/itm/147483509236?_skw=gundam&hash=item2256b3c1f4:g:ae0AAeSw5rdqh6b1,https://i.ebayimg.com/images/g/ae0AAeSw5rdqh6b1/s-l225.jpg
gundam,eBay,marketplace,Bandai Hobby Build Fighters #03 HGBF Gundam X Maoh HG 1/144 Model Kit,33.95,0.0,False,USD,New,https://www.ebay.com/itm/147452014553?_skw=gundam&hash=item2254d32fd9:g:uSYAAeSw7BNqhcnG,https://i.ebayimg.com/images/g/uSYAAeSw7BNqhcnG/s-l225.jpg
gundam,eBay,marketplace,HG 1/144 Nobell Gundam Model Kit GF13-050NSW Bandai Gunpla Figure Toy,18.99,0.0,False,USD,New,https://www.ebay.com/itm/137428886260?_skw=gundam&hash=item1fff6662f4:g:62QAAeSwMWtqM7xp,https://i.ebayimg.com/images/g/62QAAeSwMWtqM7xp/s-l225.jpg
gundam,eBay,marketplace,Bandai Gundam XXXG-01S Shenlong Gundam EW Ver. MG 1/100 Scale Kit USA Seller,46.95,0.0,False,USD,New,https://www.ebay.com/itm/137356748425?_skw=gundam&hash=item1ffb19a689:g:F-cAAeSwt3xqh9LS,https://i.ebayimg.com/images/g/F-cAAeSwt3xqh9LS/s-l225.jpg
gundam,eBay,marketplace,Bandai Mobile Suit RX-93 V Gundam Ver.Ka Master Grade - Brand New and Sealed,71.79,,False,USD,New,https://www.ebay.com/itm/177516129421?_skw=gundam&hash=item2954c92c8d:g:QQ8AAeSwX3xo~PjE&amdata=enc%3AAQALAAAA4ACCtXRWQnOEpyOqnQQ8KGZ5HW61Z2wy1KB2nJmH7dVHS9I1AXDy%2BIT7tAsmrxgBgqxEJJ%2FiPZSiPAQzOdDYGdC7oOKIF0DbBNMJGAs8TzyZLptJk1CwkkwoJG2f%2Bo3TewUeIwPDeVWAe9fPIvi%2BG3l%2FbLuNV%2F31rQMrbnvx4ctkNt91%2FJ3HGgVGgZxzygOmqWL8nXNrUwhX2URA0Rssn79%2FvrR3vDR%2BRXMY9zKYIq3%2FNxpizibL27b9WtoZ7jMV8yMQdHutzW%2BuCmbRVOF4Bzw9ab6Z1DgpB1FQQMnLIZ%2BY,https://i.ebayimg.com/images/g/QQ8AAeSwX3xo~PjE/s-l225.jpg
